Time,Rint_veg (W m-2),Rint_soil (W m-2),Rint_dir(W m-2),Rint_dif (W m-2),Tleaf_sunlit(C),Tleaf_shade(C),Tcanopy,Ep (l h-1),VPD (kPa),Pstem (kPa),Pleaf_sun (kPa),Pleaf_shade (kPa),Gc (mol m-2 s-1),Gs_sun (mol m-2 s-1),Gs_shade (mol m-2 s-1),Pn (micromol plant-1 s-1),Lp mean (kg m-2 s-1 kPa-1),totalFlux (kg m-2 s-1)
2019-06-29 21:00:00,0.0,0.0,0.0,0.0,25.73068354484853,25.73068354484853,25.73068354484853,0.1479859927419041,1.9920786666415902,-inf,-inf,-inf,0.004,0.0,0.004,0.0,3.09e-10,9.134937823574328e-06
2019-06-29 22:00:00,0.0,0.0,0.0,0.0,25.73788172807524,25.73788172807524,25.73788172807524,0.1479859927419041,1.9920786666415902,-inf,-inf,-inf,0.004,0.0,0.004,0.0,3.09e-10,9.134937823574327e-06
2019-06-29 23:00:00,0.0,0.0,0.0,0.0,26.132220514857753,26.132220514857753,26.132220514857753,0.16163253835677052,2.175778433687373,-inf,-inf,-inf,0.004,0.0,0.004,0.0,3.09e-10,9.977317182516696e-06
2019-06-30 00:00:00,0.0,0.0,0.0,0.0,24.942760380850412,24.942760380850412,24.942760380850412,0.15052119492401922,2.02620569507882,-inf,-inf,-inf,0.004,0.0,0.004,0.0,3.09e-10,9.291431785433283e-06
2019-06-30 01:00:00,0.0,0.0,0.0,0.0,25.13599282013455,25.13599282013455,25.13599282013455,0.15708552804898798,2.114569922913447,-inf,-inf,-inf,0.004,0.0,0.004,0.0,3.09e-10,9.696637533888146e-06
2019-06-30 02:00:00,0.0,0.0,0.0,0.0,24.34256791977264,24.34256791977264,24.34256791977264,0.14068211932212651,1.8937592909100955,-inf,-inf,-inf,0.004,0.0,0.004,0.0,3.09e-10,8.684081439637437e-06
2019-06-30 03:00:00,0.0,0.0,0.0,0.0,23.74631084816668,23.74631084816668,23.74631084816668,0.13132802809639185,1.767841389956428,-inf,-inf,-inf,0.004,0.0,0.004,0.0,3.09e-10,8.106668401011842e-06
2019-06-30 04:00:00,0.0,0.0,0.0,0.0,22.94703897058408,22.94703897058408,22.94703897058408,0.1167962434186953,1.572225185285245,-inf,-inf,-inf,0.004,0.0,0.004,0.0,3.09e-10,7.209644655475018e-06
2019-06-30 05:00:00,0.0,0.0,0.0,0.0,20.758443715214803,20.758443715214803,20.758443715214803,0.08753196787856111,1.1782910168001548,-inf,-inf,-inf,0.004,0.0,0.004,0.0,3.09e-10,5.403207893738342e-06
2019-06-30 06:00:00,0.0,0.0,0.0,0.0,22.352463519180738,22.352463519180738,22.352463519180738,0.10055490812688186,1.3535962667427859,-inf,-inf,-inf,0.004,0.0,0.004,0.0,3.09e-10,6.207093094251968e-06
2019-06-30 07:00:00,0.0,0.0,0.0,0.0,25.932233162780154,25.932233162780154,25.932233162780154,0.1447574531607992,1.94861843973252,-inf,-inf,-inf,0.004,0.0,0.004,0.0,3.09e-10,8.935645256839456e-06
2019-06-30 08:00:00,369.7958025524944,14.021639172401791,167.20151136141547,50.23114033569711,39.290633217146194,30.56604348868619,31.135378748483195,0.11730778622118528,2.280321078864018,-inf,-inf,-inf,0.0040000211758811945,0.004000028722360161,0.004000020649045817,22.313674705754757,3.09e-10,7.241221371678102e-06
2019-06-30 09:00:00,537.7735000132355,10.516351096373205,257.79905049485114,42.83710998016087,46.102258945908154,32.7262880016599,34.64863277325577,0.16208795338447393,2.9143165798521813,-inf,-inf,-inf,0.004,0.004,0.004,20.495044022534664,3.09e-10,1.0005429221263824e-05
2019-06-30 10:00:00,691.5311929862951,10.635255982311243,336.12029868961423,43.010763476680715,51.16983513297524,33.81199858246332,37.34732175731779,0.2067405338445577,3.1966159499162212,-inf,-inf,-inf,0.004,0.004,0.004,19.370733686431706,3.09e-10,1.2761761348429485e-05
2019-06-30 11:00:00,793.1452374104072,11.966695054250632,387.55893794160784,43.83533982566118,54.8738076011968,34.937742713349756,39.74407967196518,0.24846000117107286,3.4014243190492217,-inf,-inf,-inf,0.004,0.004,0.004,18.19041966267335,3.09e-10,1.533703710932549e-05
2019-06-30 12:00:00,841.8976796409116,13.016834881784137,412.1504172562013,44.70836770160913,57.564811679121064,36.44175331973531,41.83775608055347,0.29219001748607093,3.9166512005917506,-inf,-inf,-inf,0.004,0.004,0.004,16.838815415769947,3.09e-10,1.8036420832473515e-05
2019-06-30 13:00:00,837.2633821132446,12.733797877917322,409.435993418696,45.49633208374128,58.02316962154089,37.606205937628935,42.65050815606953,0.29975009854133894,4.1857643702833744,-inf,-inf,-inf,0.004,0.004,0.004,16.145237640340362,3.09e-10,1.8503092502551784e-05
2019-06-30 14:00:00,782.6424500341677,11.812516032053747,381.1006337538956,46.74738367095731,57.54248243451464,38.54336413866685,42.641757810705414,0.2938708025500124,4.520173377921199,-inf,-inf,-inf,0.004,0.004,0.004,15.871594551381264,3.09e-10,1.8140172996914346e-05
2019-06-30 15:00:00,669.2023746965631,11.916948906776112,322.5152683327061,49.07731275164341,52.71530086975193,38.83782642126693,41.078486356874286,0.2547937235105284,4.771015206119624,-inf,-inf,-inf,0.004,0.004,0.004,16.794036583040242,3.09e-10,1.572800762410669e-05
2019-06-30 16:00:00,539.6761987008704,16.136224092818654,250.23061304423317,60.73256332272741,49.50411942039229,38.90805691334333,39.83233698356871,0.22934888233562659,4.667831333241379,-inf,-inf,-inf,0.004,0.004,0.004,18.385711803772622,3.09e-10,1.4157338415779415e-05
2019-06-30 17:00:00,0.0,0.0,0.0,0.0,35.58326657333008,35.58326657333008,35.58326657333008,0.3300378034077532,4.4427263362721465,-inf,-inf,-inf,0.004,0.0,0.004,0.0,3.09e-10,2.0372703914058838e-05
2019-06-30 18:00:00,0.0,0.0,0.0,0.0,33.79458379127019,33.79458379127019,33.79458379127019,0.28296303266864675,3.8090403718851698,-inf,-inf,-inf,0.004,0.0,0.004,0.0,3.09e-10,1.7466853868434985e-05
2019-06-30 19:00:00,0.0,0.0,0.0,0.0,31.107843705099445,31.107843705099445,31.107843705099445,0.22950999346235565,3.089494845331716,-inf,-inf,-inf,0.004,0.0,0.004,0.0,3.09e-10,1.416728354705899e-05
2019-06-30 20:00:00,0.0,0.0,0.0,0.0,28.920732367260584,28.920732367260584,28.920732367260584,0.19633424755868117,2.6429073376890546,-inf,-inf,-inf,0.004,0.0,0.004,0.0,3.09e-10,1.2119397997449454e-05
2019-06-30 21:00:00,0.0,0.0,0.0,0.0,27.02692781122415,27.02692781122415,27.02692781122415,0.15977789348283117,2.150812567532633,-inf,-inf,-inf,0.004,0.0,0.004,0.0,3.09e-10,9.86283293103896e-06
2019-06-30 22:00:00,0.0,0.0,0.0,0.0,24.145151948227547,24.145151948227547,24.145151948227547,0.11658555408152389,1.5693890402819812,-inf,-inf,-inf,0.004,0.0,0.004,0.0,3.09e-10,7.1966391408348085e-06
2019-06-30 23:00:00,0.0,0.0,0.0,0.0,21.861215530824634,21.861215530824634,21.861215530824634,0.08193216940547497,1.1029106455295954,-inf,-inf,-inf,0.004,0.0,0.004,0.0,3.09e-10,5.057541321325615e-06
2019-07-01 00:00:00,0.0,0.0,0.0,0.0,23.952522901318634,23.952522901318634,23.952522901318634,0.11076376965501879,1.4910204572630887,-inf,-inf,-inf,0.004,0.0,0.004,0.0,3.09e-10,6.837269731791282e-06
2019-07-01 01:00:00,0.0,0.0,0.0,0.0,24.545018678091395,24.545018678091395,24.545018678091395,0.11941215350873424,1.6074386442597544,-inf,-inf,-inf,0.004,0.0,0.004,0.0,3.09e-10,7.371120586958904e-06
2019-07-01 02:00:00,0.0,0.0,0.0,0.0,23.156481269172364,23.156481269172364,23.156481269172364,0.10132936491911344,1.3640214348648179,-inf,-inf,-inf,0.004,0.0,0.004,0.0,3.09e-10,6.254899069081075e-06
2019-07-01 03:00:00,0.0,0.0,0.0,0.0,22.75512829790241,22.75512829790241,22.75512829790241,0.0989056001902412,1.3313944955181627,-inf,-inf,-inf,0.004,0.0,0.004,0.0,3.09e-10,6.105283962360569e-06
2019-07-01 04:00:00,0.0,0.0,0.0,0.0,22.558663848168397,22.558663848168397,22.558663848168397,0.09771285347278401,1.3153386158600304,-inf,-inf,-inf,0.004,0.0,0.004,0.0,3.09e-10,6.031657621776791e-06
2019-07-01 05:00:00,0.0,0.0,0.0,0.0,22.957458147138567,22.957458147138567,22.957458147138567,0.1084536546030742,1.4599233863362988,-inf,-inf,-inf,0.004,0.0,0.004,0.0,3.09e-10,6.6946700372268025e-06
2019-07-01 06:00:00,0.0,0.0,0.0,0.0,23.74639601488748,23.74639601488748,23.74639601488748,0.11381762435020633,1.5321292046289046,-inf,-inf,-inf,0.004,0.0,0.004,0.0,3.09e-10,7.025779280876933e-06
2019-07-01 07:00:00,0.0,0.0,0.0,0.0,24.453859987115095,24.453859987115095,24.453859987115095,0.09815572482133358,1.3213002244499121,-inf,-inf,-inf,0.004,0.0,0.004,0.0,3.09e-10,6.0589953593415785e-06
2019-07-01 08:00:00,359.2376621487309,13.555575810674421,162.5144544296871,48.609417593657675,35.170376291570946,26.655233072273713,27.21430730433292,0.07741711152470789,1.388305689480214,-inf,-inf,-inf,0.004000089468506201,0.004000162567776322,0.004000084331808873,23.595445943341737,3.09e-10,4.7788340447350545e-06
2019-07-01 09:00:00,528.9658103967942,10.318485650729588,253.61428840220546,42.04615446630234,42.48029801524684,29.263319856770725,31.168513588438117,0.11711294826914964,1.9471210001941675,-inf,-inf,-inf,0.004000003205472274,0.004,0.004000003745355767,22.297862514650298,3.09e-10,7.229194337601831e-06
2019-07-01 10:00:00,676.5506509475871,10.395698067202074,328.86183247611143,42.015202765004595,47.79641137720917,30.73403514811733,34.216662060146504,0.15931150708622807,2.2825400606421904,-inf,-inf,-inf,0.004000009265085565,0.004,0.004000011641185121,20.990443221058044,3.09e-10,9.83404364729803e-06
2019-07-01 11:00:00,776.2324861764124,11.717067390123606,379.31623941592454,42.847457695909355,51.66982712185445,32.06509499898951,36.80001409103704,0.19448540407620554,2.4179692695207184,-inf,-inf,-inf,0.004000000517962195,0.004,0.004000000682894268,19.947591169450988,3.09e-10,1.2005271856555897e-05
2019-07-01 12:00:00,824.0471839099582,12.753483251548134,403.4338455028967,43.71071994519223,54.54036645179207,33.7641919073947,39.08038096957243,0.23840719187477882,2.9915680267752442,-inf,-inf,-inf,0.004,0.004,0.004,18.81285295394961,3.09e-10,1.4716493325603632e-05
2019-07-01 13:00:00,820.3158432041387,12.484489857857923,401.1701811872084,44.52337524108206,55.31347643905939,35.22185727654427,40.194185461393594,0.25182245956899374,3.3574830247667706,-inf,-inf,-inf,0.004,0.004,0.004,18.022480896461094,3.09e-10,1.554459626969097e-05
2019-07-01 14:00:00,764.2117182235513,11.529261426577024,372.14831186250876,45.58510978663375,54.856619231559904,36.684987844581855,40.61239777887656,0.2536005788590157,3.871853939428143,-inf,-inf,-inf,0.004,0.004,0.004,17.450979481194942,3.09e-10,1.5654356719692328e-05
2019-07-01 15:00:00,650.4380874024978,11.560746538433879,313.5046086171758,47.617478575115115,47.93901559243219,36.52691754910526,38.374076368254784,0.21168344785740525,4.161744680254571,-inf,-inf,-inf,0.004,0.004,0.004,18.71739578619718,3.09e-10,1.3066879497370695e-05
2019-07-01 16:00:00,521.9077796598751,15.550291023895117,242.07521995123338,58.56969902839052,44.199504923380836,35.994994531850715,36.713653899770065,0.191129965858651,4.088476828866309,-inf,-inf,-inf,0.004,0.004,0.004,20.32352842128039,3.09e-10,1.1798146040657469e-05
2019-07-01 17:00:00,0.0,0.0,0.0,0.0,32.90512149763297,32.90512149763297,32.90512149763297,0.28400156189028497,3.823020288962305,-inf,-inf,-inf,0.004,0.0,0.004,0.0,3.09e-10,1.753096061051142e-05
2019-07-01 18:00:00,0.0,0.0,0.0,0.0,31.50896601921302,31.50896601921302,31.50896601921302,0.2520527541573307,3.392948921191359,-inf,-inf,-inf,0.004,0.0,0.004,0.0,3.09e-10,1.5558811985020412e-05
2019-07-01 19:00:00,0.0,0.0,0.0,0.0,29.51185209872002,29.51185209872002,29.51185209872002,0.21865299812682085,2.943345953865572,-inf,-inf,-inf,0.004,0.0,0.004,0.0,3.09e-10,1.349709864980376e-05
2019-07-01 20:00:00,0.0,0.0,0.0,0.0,26.823218672595228,26.823218672595228,26.823218672595228,0.17107137996260338,2.30283718196757,-inf,-inf,-inf,0.004,0.0,0.004,0.0,3.09e-10,1.055996172608663e-05
2019-07-01 21:00:00,0.0,0.0,0.0,0.0,25.333947032357447,25.333947032357447,25.333947032357447,0.1493312557330093,2.0101876082782275,-inf,-inf,-inf,0.004,0.0,0.004,0.0,3.09e-10,9.21797874895119e-06
2019-07-01 22:00:00,0.0,0.0,0.0,0.0,23.74344312261459,23.74344312261459,23.74344312261459,0.12257282622329914,1.6499852972926665,-inf,-inf,-inf,0.004,0.0,0.004,0.0,3.09e-10,7.566223840944389e-06
2019-07-01 23:00:00,0.0,0.0,0.0,0.0,22.356266437646276,22.356266437646276,22.356266437646276,0.0925105154767313,1.2453085654033629,-inf,-inf,-inf,0.004,0.0,0.004,0.0,3.09e-10,5.710525646711807e-06
